id;isHead;sHeadDate;sGHeadDate;sTotal;sTarget;isTarget;isNotOnlyTarget;cDaysBetween;isSameDay;isLater;isEarlier;cBus;cEmpl;cCust;isSameOrNever;isLaterOrNever;sGS;sG;sT;sS;isRep;isBF;cSMen;cAMen;dFirstSale;cWorkMonth;cSaleMonth;isServer;isBUCorp;is50lic;isEGG;isBuh;isZUP;isKPR;isUT;isBS;isAnyBuh;isBTOR;isService;isLicense;isPOS
1146120;1;4800;4800;4800;0;0;0;0;0;0;0;1;0;1;1;1;4800;4800;0;0;0;0;1;2;42639;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
758986;1;13000;13000;13000;17400;1;1;0;1;0;0;1;7;1;1;0;13000;13000;0;0;0;0;1;2;42639;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
1177270;1;4800;4800;9780;4600;1;1;0;1;0;0;2;5;1;1;0;9780;4800;0;4980;0;0;1;4;42639;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0
759041;1;33600;33600;33600;0;0;0;0;0;0;0;1;0;1;1;1;33600;33600;0;0;0;0;1;1;42639;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0
759164;1;4800;4800;4800;0;0;0;0;0;0;0;1;3;1;1;1;4800;4800;0;0;0;0;1;1;42639;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759153;1;7300;2400;7300;0;0;0;0;0;0;0;2;5;1;1;1;2400;2400;0;0;1;0;1;2;42639;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759094;1;3360;3360;3360;0;0;0;0;0;0;0;1;1;1;1;1;3360;3360;0;0;0;0;1;0;42640;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
802394;1;8300;2400;8300;0;0;0;0;0;0;0;2;0;1;1;1;2400;2400;0;0;1;0;1;1;42640;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1144861;1;13000;13000;13000;0;0;0;0;0;0;0;1;3;1;1;1;13000;13000;0;0;0;0;2;2;42640;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
758988;1;19300;19300;19300;0;0;0;0;0;0;0;1;5;1;1;1;19300;19300;0;0;0;0;1;2;42640;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
759103;1;16200;16200;16200;0;0;0;0;0;0;0;1;2;1;1;1;16200;16200;0;0;0;0;1;1;42640;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759198;1;2400;2400;2400;0;0;0;0;0;0;0;1;3;1;1;1;2400;2400;0;0;0;0;1;2;42640;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
824586;1;13000;13000;13000;0;0;0;0;0;0;0;1;0;1;1;1;13000;13000;0;0;0;0;1;1;42640;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759213;1;3360;3360;3360;0;0;0;0;0;0;0;1;5;1;1;1;3360;3360;0;0;0;0;1;2;42640;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759116;1;2400;2400;4890;0;0;0;0;0;0;0;2;0;1;1;1;4890;2400;0;2490;0;0;2;1;42640;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0
759015;1;13000;13000;14648;0;0;0;0;0;0;0;2;10;1;1;1;13000;13000;0;0;0;0;1;2;42640;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1023064;1;4800;4800;4800;0;0;0;0;0;0;0;1;1;1;1;1;4800;4800;0;0;0;0;1;1;42640;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759181;1;3360;3360;3360;2300;1;1;0;1;0;0;1;1;1;1;0;3360;3360;0;0;0;0;1;1;42641;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
759197;1;3360;3360;3360;0;0;0;0;0;0;0;1;1;1;1;1;3360;3360;0;0;0;0;1;1;42641;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
894034;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42404;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759187;1;4800;4800;4800;4600;1;1;0;1;0;0;1;1;1;1;0;4800;4800;0;0;0;0;1;1;42641;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
759192;1;13330;8350;30420;0;0;0;0;0;0;0;3;0;1;1;1;28420;20950;0;7470;0;0;1;1;42641;1;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0
759223;1;4800;4800;4800;0;0;0;0;0;0;0;1;1;1;1;1;4800;4800;0;0;0;0;1;1;42641;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759065;1;26000;26000;26000;0;0;0;0;0;0;0;1;3;1;1;1;26000;26000;0;0;0;0;1;2;42642;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759214;1;3360;3360;3360;0;0;0;0;0;0;0;1;0;1;1;1;3360;3360;0;0;0;0;1;1;42642;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
608479;1;3360;3360;3360;0;0;0;0;0;0;0;1;1;1;1;1;3360;3360;0;0;0;0;1;1;42642;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759186;1;13000;13000;13000;0;0;0;0;0;0;0;1;5;1;1;1;13000;13000;0;0;0;0;1;2;42642;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
563491;1;3300;3300;5790;0;0;0;0;0;0;0;2;2;1;1;1;5790;3300;0;2490;0;0;2;1;42387;9;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
759206;1;2400;2400;2400;0;0;0;0;0;0;0;1;5;1;1;1;2400;2400;0;0;0;0;1;1;42642;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759193;1;13000;13000;29030;17400;1;1;0;1;0;0;2;10;1;1;0;29030;13000;0;16030;0;0;2;2;42642;2;2;0;0;0;0;1;1;0;0;0;1;0;1;0;0
758889;1;19300;19300;19300;0;0;0;0;0;0;0;1;5;1;1;1;19300;19300;0;0;0;0;1;2;42642;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
591421;1;3360;3360;3360;0;0;0;0;0;0;0;1;3;1;1;1;3360;3360;0;0;0;0;1;1;42642;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
758420;1;1650;1650;6075;0;0;0;0;0;0;0;2;3;1;1;1;1650;1650;0;0;1;0;2;2;42403;8;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
758423;1;1650;1650;6075;0;0;0;0;0;0;0;2;0;1;1;1;1650;1650;0;0;1;0;2;2;42403;8;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759243;1;3360;3360;3360;0;0;0;0;0;0;0;1;1;1;1;1;3360;3360;0;0;0;0;1;1;42643;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
524893;1;13000;13000;13000;17400;1;1;0;1;0;0;1;0;1;1;0;13000;13000;0;0;0;0;1;1;42643;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
759189;1;13000;13000;25600;0;0;0;0;0;0;0;1;0;1;1;1;25600;25600;0;0;0;0;1;2;42643;2;2;0;0;0;0;1;0;0;0;0;1;0;0;1;0
759237;1;13000;13000;14648;0;0;0;0;0;0;0;2;5;1;1;1;13000;13000;0;0;0;0;1;3;42643;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
758959;1;7200;2400;7200;7400;1;1;0;1;0;0;2;0;1;1;0;2400;2400;0;0;0;0;1;1;42646;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
759229;1;34600;34600;34600;4600;1;1;0;1;0;0;1;4;1;1;0;34600;34600;0;0;0;0;1;1;42643;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0
758798;1;810000;235000;810000;17400;1;1;0;1;0;0;2;0;1;1;0;810000;235000;575000;0;0;1;1;1;42643;1;1;0;0;0;0;1;1;0;0;1;1;1;0;1;0
895368;1;8350;8350;8350;0;0;0;0;0;0;0;1;0;1;1;1;8350;8350;0;0;0;0;1;2;42646;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759170;1;30200;30200;30200;0;0;0;0;0;0;0;1;0;1;1;1;30200;30200;0;0;0;0;1;1;42646;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759264;1;3360;3360;3360;0;0;0;0;0;0;0;1;1;1;1;1;3360;3360;0;0;0;0;1;1;42646;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759203;1;2400;2400;2400;0;0;0;0;0;0;0;1;5;1;1;1;2400;2400;0;0;0;0;1;2;42646;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
198442;1;13000;13000;13000;0;0;0;0;0;0;0;1;0;1;1;1;13000;13000;0;0;0;0;1;2;42646;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
570933;1;4800;4800;4800;0;0;0;0;0;0;0;1;1;1;1;1;4800;4800;0;0;0;0;1;2;42646;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1086279;1;13000;13000;13000;0;0;0;0;0;0;0;1;0;1;1;1;13000;13000;0;0;0;0;1;1;42647;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
869328;1;26000;26000;26000;0;0;0;0;0;0;0;1;5;1;1;1;26000;26000;0;0;0;0;1;2;42647;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759156;1;4800;4800;4800;0;0;0;0;0;0;0;1;1;1;1;1;4800;4800;0;0;0;0;1;1;42647;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759268;1;4800;4800;4800;0;0;0;0;0;0;0;1;1;1;1;1;4800;4800;0;0;0;0;1;1;42647;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759276;1;4800;4800;8190;0;0;0;0;0;0;0;3;0;1;1;1;7290;4800;0;2490;0;0;1;1;42647;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0
758085;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42648;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
210805;1;19300;19300;19300;4600;1;1;0;1;0;0;1;25;1;1;0;19300;19300;0;0;0;0;1;1;42648;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0
759072;1;16200;16200;16200;21000;1;1;0;1;0;0;1;0;1;1;0;16200;16200;0;0;0;0;1;1;42643;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
759219;1;2400;2400;2400;0;0;0;0;0;0;0;1;3;1;1;1;2400;2400;0;0;0;0;1;2;42648;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759294;1;13000;13000;13000;0;0;0;0;0;0;0;1;5;1;1;1;13000;13000;0;0;0;0;1;1;42648;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
546064;1;30200;30200;31848;0;0;0;0;0;0;0;2;0;1;1;1;30200;30200;0;0;0;0;1;2;42648;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
243639;1;4800;4800;4800;0;0;0;0;0;0;0;1;0;1;1;1;4800;4800;0;0;0;0;1;1;42648;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
757468;1;13050;13050;22898;21000;1;1;1;0;1;0;2;0;1;0;1;21250;21250;0;0;0;0;1;2;42648;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0
271118;1;4800;4800;4800;0;0;0;0;0;0;0;1;1;1;1;1;4800;4800;0;0;0;0;1;2;42648;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759278;1;3360;3360;3360;0;0;0;0;0;0;0;1;1;1;1;1;3360;3360;0;0;0;0;1;1;42648;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
758962;1;2400;2400;8300;0;0;0;0;0;0;0;2;2;1;1;1;2400;2400;0;0;1;0;1;1;42649;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759285;1;2400;2400;9790;0;0;0;0;0;0;0;3;2;1;1;1;4890;2400;0;2490;1;0;1;2;42647;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0
758789;1;20750;20750;20750;0;0;0;0;0;0;0;1;15;1;1;1;20750;20750;0;0;0;0;1;1;42649;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0
759312;1;3360;3360;3360;0;0;0;0;0;0;0;1;4;1;1;1;3360;3360;0;0;0;0;1;1;42649;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759298;1;3360;3360;3360;0;0;0;0;0;0;0;1;1;1;1;1;3360;3360;0;0;0;0;1;1;42649;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759299;1;4800;4800;4800;0;0;0;0;0;0;0;1;20;1;1;1;4800;4800;0;0;0;0;1;1;42649;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759254;1;13000;13000;13000;0;0;0;0;0;0;0;1;0;1;1;1;13000;13000;0;0;0;0;1;1;42650;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759250;1;16200;16200;38300;0;0;0;0;0;0;0;2;29;1;1;1;16200;16200;0;0;1;0;1;1;42650;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
270966;1;4800;4800;4800;0;0;0;0;0;0;0;1;5;1;1;1;4800;4800;0;0;0;0;1;2;42650;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1217388;1;13000;13000;13000;0;0;0;0;0;0;0;1;1;1;1;1;13000;13000;0;0;0;0;1;2;42650;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759316;1;2400;2400;2400;0;0;0;0;0;0;0;1;5;1;1;1;2400;2400;0;0;0;0;1;1;42650;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759302;1;4800;4800;4800;0;0;0;0;0;0;0;1;5;1;1;1;4800;4800;0;0;0;0;1;1;42650;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759279;1;3360;3360;3360;0;0;0;0;0;0;0;1;1;1;1;1;3360;3360;0;0;0;0;1;1;42650;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1080847;1;3360;3360;3360;0;0;0;0;0;0;0;1;1;1;1;1;3360;3360;0;0;0;0;1;1;42650;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759309;1;11180;480;11180;0;0;0;0;0;0;0;2;1;1;1;1;480;480;0;0;1;0;1;1;42653;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
420013;1;3000;3000;3000;0;0;0;0;0;0;0;1;0;1;1;1;3000;3000;0;0;0;0;1;1;42653;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759291;1;8300;2400;8300;0;0;0;0;0;0;0;2;1;1;1;1;2400;2400;0;0;1;0;1;1;42653;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759343;1;6720;6720;6720;0;0;0;0;0;0;0;1;0;1;1;1;6720;6720;0;0;0;0;1;1;42653;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759346;1;3360;3360;3360;0;0;0;0;0;0;0;1;0;1;1;1;3360;3360;0;0;0;0;1;1;42653;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1051812;1;55000;26000;55000;0;0;0;0;0;0;0;2;30;1;1;1;55000;26000;29000;0;0;0;1;1;42653;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0
759266;1;4800;4800;4800;0;0;0;0;0;0;0;1;1;1;1;1;4800;4800;0;0;0;0;1;1;42654;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759333;1;8300;2400;8300;0;0;0;0;0;0;0;2;1;1;1;1;2400;2400;0;0;1;0;1;1;42654;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759369;1;2400;2400;2400;0;0;0;0;0;0;0;1;1;1;1;1;2400;2400;0;0;0;0;1;1;42654;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759267;1;4890;2400;10790;0;0;0;0;0;0;0;3;1;1;1;1;4890;2400;0;2490;1;0;1;1;42654;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0
758563;1;2400;2400;2400;0;0;0;0;0;0;0;1;4;1;1;1;2400;2400;0;0;0;0;1;2;42655;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759305;1;2400;2400;2400;0;0;0;0;0;0;0;1;1;1;1;1;2400;2400;0;0;0;0;1;2;42655;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759331;1;3360;3360;3360;0;0;0;0;0;0;0;1;0;1;1;1;3360;3360;0;0;0;0;1;1;42655;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759341;1;4800;4800;4800;0;0;0;0;0;0;0;1;4;1;1;1;4800;4800;0;0;0;0;1;1;42656;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759169;1;8300;2400;8300;0;0;0;0;0;0;0;2;5;1;1;1;2400;2400;0;0;1;0;1;1;42656;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759353;1;3360;3360;3360;0;0;0;0;0;0;0;1;1;1;1;1;3360;3360;0;0;0;0;1;1;42656;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759362;1;13000;13000;13000;0;0;0;0;0;0;0;1;10;1;1;1;13000;13000;0;0;0;0;1;3;42656;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759287;1;4800;4800;4800;0;0;0;0;0;0;0;1;3;1;1;1;4800;4800;0;0;0;0;1;1;42656;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
545949;1;56600;56600;56600;0;0;0;0;0;0;0;1;10;1;1;1;56600;56600;0;0;0;0;1;2;42656;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759318;1;3360;3360;3360;0;0;0;0;0;0;0;1;2;1;1;1;3360;3360;0;0;0;0;1;1;42656;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759330;1;13000;13000;13000;0;0;0;0;0;0;0;1;3;1;1;1;13000;13000;0;0;0;0;1;1;42657;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759328;1;13000;13000;13000;0;0;0;0;0;0;0;1;20;1;1;1;13000;13000;0;0;0;0;1;1;42657;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
91758;1;4800;4800;4800;0;0;0;0;0;0;0;1;1;1;1;1;4800;4800;0;0;0;0;1;2;42660;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759413;1;13000;13000;13000;0;0;0;0;0;0;0;1;0;1;1;1;13000;13000;0;0;0;0;1;1;42660;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759405;1;19300;19300;19300;0;0;0;0;0;0;0;1;6;1;1;1;19300;19300;0;0;0;0;1;1;42660;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
1052232;1;13000;13000;13000;0;0;0;0;0;0;0;1;6;1;1;1;13000;13000;0;0;0;0;1;3;42660;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759284;1;4800;4800;4800;0;0;0;0;0;0;0;1;2;1;1;1;4800;4800;0;0;0;0;1;1;42660;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759388;1;17990;13000;17990;0;0;0;0;0;0;0;3;6;1;1;1;15490;13000;0;2490;0;0;1;1;42661;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0
759418;1;4800;4800;4800;0;0;0;0;0;0;0;1;0;1;1;1;4800;4800;0;0;0;0;1;1;42661;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759422;1;2400;2400;2400;0;0;0;0;0;0;0;1;0;1;1;1;2400;2400;0;0;0;0;1;1;42661;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
758360;1;1650;1650;1650;0;0;0;0;0;0;0;1;4;1;1;1;1650;1650;0;0;0;0;1;1;42661;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759426;1;2400;2400;2400;0;0;0;0;0;0;0;1;0;1;1;1;2400;2400;0;0;0;0;1;1;42661;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1006506;1;4800;4800;4800;0;0;0;0;0;0;0;1;3;1;1;1;4800;4800;0;0;0;0;1;2;42661;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759443;1;3360;3360;3360;0;0;0;0;0;0;0;1;1;1;1;1;3360;3360;0;0;0;0;1;0;42661;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759444;1;3360;3360;3360;0;0;0;0;0;0;0;1;1;1;1;1;3360;3360;0;0;0;0;1;0;42661;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759445;1;3360;3360;3360;0;0;0;0;0;0;0;1;1;1;1;1;3360;3360;0;0;0;0;1;0;42661;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759338;1;57200;57200;57200;0;0;0;0;0;0;0;1;6;1;1;1;57200;57200;0;0;0;0;1;1;42662;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0
759431;1;4800;4800;4800;0;0;0;0;0;0;0;1;3;1;1;1;4800;4800;0;0;0;0;1;1;42662;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759242;1;2400;2400;2400;0;0;0;0;0;0;0;1;1;1;1;1;2400;2400;0;0;0;0;1;2;42662;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
759434;1;2400;2400;2400;0;0;0;0;0;0;0;1;2;1;1;1;2400;2400;0;0;0;0;1;1;42662;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761659;1;3300;3300;3300;2300;1;1;0;1;0;0;1;0;1;1;0;3300;3300;0;0;0;0;1;1;42429;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
787930;1;3300;3300;5890;0;0;0;0;0;0;0;2;1;1;1;1;5890;3300;0;2590;0;0;2;2;42397;2;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
761650;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42429;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761640;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;0;42429;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
670428;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42430;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761669;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;2;42433;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
670382;1;14650;14650;14650;0;0;0;0;0;0;0;1;2;1;1;1;14650;14650;0;0;0;0;2;2;42433;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761677;1;3950;3950;3950;0;0;0;0;0;0;0;1;0;1;1;1;3950;3950;0;0;0;0;1;1;42433;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0
761679;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42433;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761684;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42438;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
670421;1;3300;3300;3300;0;0;0;0;0;0;0;1;50;1;1;1;3300;3300;0;0;0;0;1;1;42438;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761663;1;26000;26000;26000;0;0;0;0;0;0;0;1;0;1;1;1;26000;26000;0;0;0;0;1;2;42438;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
670437;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;0;42438;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
787933;1;3300;3300;14380;4600;1;1;0;1;0;0;3;5;1;1;0;8480;3300;0;5180;1;0;2;2;42402;2;2;0;0;0;0;1;1;0;0;0;1;0;1;0;0
761687;1;13000;13000;32776;0;0;0;0;0;0;0;2;25;1;1;1;13000;13000;0;0;0;0;2;2;42430;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761644;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;0;42440;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761695;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42443;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761696;1;1650;1650;4240;0;0;0;0;0;0;0;2;0;1;1;1;4240;1650;0;2590;0;0;2;2;42444;5;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
1030278;1;1650;1650;1650;0;0;0;0;0;0;0;1;4;1;1;1;1650;1650;0;0;0;0;1;1;42444;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761720;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42450;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761729;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42451;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761740;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42452;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761712;1;3300;3300;3300;0;0;0;0;0;0;0;1;2;1;1;1;3300;3300;0;0;0;0;1;1;42453;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
670401;1;13000;13000;13000;0;0;0;0;0;0;0;1;5;1;1;1;13000;13000;0;0;0;0;1;1;42453;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761737;1;1650;1650;7550;0;0;0;0;0;0;0;2;5;1;1;1;1650;1650;0;0;1;0;2;2;42453;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761746;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42454;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761749;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42457;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761748;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;0;42457;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761744;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42458;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761691;1;3300;3300;3300;0;0;0;0;0;0;0;1;4;1;1;1;3300;3300;0;0;0;0;1;0;42458;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761747;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;0;42458;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761763;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42460;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761772;1;1650;1650;1650;0;0;0;0;0;0;0;1;4;1;1;1;1650;1650;0;0;0;0;1;1;42460;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761727;1;16200;16200;16200;0;0;0;0;0;0;0;1;0;1;1;1;16200;16200;0;0;0;0;1;1;42465;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
